index,x,y,1 clusters,2 clusters,3 clusters,4 clusters,5 clusters,6 clusters,7 clusters,8 clusters,9 clusters,optimal cluster,dst_port_ex,protocol_ex,flow_duration_ex,tot_fwd_pkts_ex,tot_bwd_pkts_ex,totlen_fwd_pkts_ex,totlen_bwd_pkts_ex,fwd_pkt_len_max_ex,fwd_pkt_len_min_ex,fwd_pkt_len_mean_ex,fwd_pkt_len_std_ex,bwd_pkt_len_max_ex,bwd_pkt_len_min_ex,bwd_pkt_len_mean_ex,bwd_pkt_len_std_ex,flow_byts/s_ex,flow_pkts/s_ex,flow_iat_mean_ex,flow_iat_std_ex,flow_iat_max_ex,flow_iat_min_ex,fwd_iat_tot_ex,fwd_iat_mean_ex,fwd_iat_std_ex,fwd_iat_max_ex,fwd_iat_min_ex,bwd_iat_tot_ex,bwd_iat_mean_ex,bwd_iat_std_ex,bwd_iat_max_ex,bwd_iat_min_ex,fwd_psh_flags_ex,bwd_psh_flags_ex,fwd_urg_flags_ex,bwd_urg_flags_ex,fwd_header_len_ex,bwd_header_len_ex,fwd_pkts/s_ex,bwd_pkts/s_ex,pkt_len_min_ex,pkt_len_max_ex,pkt_len_mean_ex,pkt_len_std_ex,pkt_len_var_ex,fin_flag_cnt_ex,syn_flag_cnt_ex,rst_flag_cnt_ex,psh_flag_cnt_ex,ack_flag_cnt_ex,urg_flag_cnt_ex,cwe_flag_count_ex,ece_flag_cnt_ex,down/up_ratio_ex,pkt_size_avg_ex,fwd_seg_size_avg_ex,bwd_seg_size_avg_ex,fwd_byts/b_avg_ex,fwd_pkts/b_avg_ex,fwd_blk_rate_avg_ex,bwd_byts/b_avg_ex,bwd_pkts/b_avg_ex,bwd_blk_rate_avg_ex,subflow_fwd_pkts_ex,subflow_fwd_byts_ex,subflow_bwd_pkts_ex,subflow_bwd_byts_ex,init_fwd_win_byts_ex,init_bwd_win_byts_ex,fwd_act_data_pkts_ex,fwd_seg_size_min_ex,active_mean_ex,active_std_ex,active_max_ex,active_min_ex,idle_mean_ex,idle_std_ex,idle_max_ex,idle_min_ex,dst_port,protocol,flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_byts/s,flow_pkts/s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_tot,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_tot,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_len,bwd_header_len,fwd_pkts/s,bwd_pkts/s,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,pkt_len_var,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,cwe_flag_count,ece_flag_cnt,down/up_ratio,pkt_size_avg,fwd_seg_size_avg,bwd_seg_size_avg,fwd_byts/b_avg,fwd_pkts/b_avg,fwd_blk_rate_avg,bwd_byts/b_avg,bwd_pkts/b_avg,bwd_blk_rate_avg,subflow_fwd_pkts,subflow_fwd_byts,subflow_bwd_pkts,subflow_bwd_byts,init_fwd_win_byts,init_bwd_win_byts,fwd_act_data_pkts,fwd_seg_size_min,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min,anomaly_scores,label
3014.0,4.5223690279592286e-05,0.00016820924709314383,0.0,0,1,1,0,0,1,0,0,7,0.01421548766230538,0.017847738946734804,0.017373231367679088,0.012724104258255028,0.011788443886074577,0.013753857554802242,0.009534831604948016,0.009666207985087633,0.013995912115584997,0.015021500385698194,0.012390635581965815,0.010987296697518904,0.014106313739482306,0.01239637163414052,0.013918789913181422,0.010531324990670134,0.012415141408186349,0.011138862521926354,0.014027098410766515,0.012007331604144663,0.01383009810254821,0.00839603712723689,0.011804446424811536,0.011613613537282318,0.011323075489492386,0.009856621741625797,0.011415480225191676,0.01235132701994451,0.012759084154829991,0.016230739173913412,0.009176902812507399,0.014560932626619122,0.010693579164273007,0.011754709778041501,0.015528567185226215,0.01811748672835226,0.012506014682894322,0.013834407206084358,0.012906273743737888,0.009171680826124047,0.010244663492177388,0.016335589246878886,0.015020720617572142,0.011211571763090995,0.015337967207683314,0.012267884134904245,0.010196076487232012,0.011634023008304947,0.011923556466317856,0.014722679528917055,0.014260508479507895,0.015449256263965613,0.01819576578653785,0.01343652717409295,0.010081926531151775,0.014314937655798318,0.01224512316530243,0.015812532723137287,0.013284116210304796,0.0128842049886876,0.01321427400791199,0.011935214948645993,0.008310883844777232,0.014445762383286388,0.014220236613500388,0.01301657610266445,0.01224790720672782,0.009656707464489633,0.010999619381053613,0.010502235433957032,0.014724033017742113,0.015454726881972686,0.01061183576519688,0.01506564903828397,0.010359389122727115,0.013127374612284252,0.01296698624608544,0.012609396977237652,445,6,187231,5,2,53,131,53,0,10.6,23.70232056,131,0,65.5,92.63098834,982.7432423,37.38697117,31205.16667,45164.15573,109844,25,187231,46807.75,49275.92216,109844,955,62395,62395.0,0.0,62395,62395,0,0,0,0,112,52,26.70497941,10.68199176,0,131,23.0,47.4160913,2248.285714,0,0,1,1,0,0,0,1,0,26.28571429,10.6,65.5,0,0,0,0,0,0,5,53,2,131,8192,2240,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1.0
3015.0,4.589832378143812e-05,0.00016822048641261552,0.0,0,1,1,0,0,1,0,0,7,0.01421550300276455,0.017847700383383507,0.017373280615397262,0.012724044636234678,0.011788351289728619,0.013753882808878678,0.009534863652229266,0.009666211119861453,0.013995926908681063,0.01502147599879927,0.012390607404030477,0.010987273660331821,0.01410628890301815,0.012396431739210971,0.013918784795523444,0.01053132740321035,0.012415095408073519,0.011138872268574174,0.014027038757067173,0.012007384563902828,0.013830092696806358,0.00839600213186708,0.01180444367341023,0.011613593575128301,0.011323043249575017,0.009856576719836259,0.011415441384927743,0.012351343053093442,0.012759023146840527,0.016230830063795325,0.009176925760203031,0.014561005786370937,0.010693616008482176,0.01175472055652596,0.015528547781314475,0.0181176242423997,0.012506056682093968,0.013834424352836293,0.012906346214327364,0.009171586586119928,0.01024468357811694,0.016335595966253502,0.015020688906880946,0.01121159361923863,0.01533791591475936,0.012267937067686504,0.010196051979391439,0.011633962791450361,0.011923551695289495,0.014722743437007977,0.014260596853454925,0.015449209122851528,0.018195843367163036,0.01343653565611115,0.010081948359545472,0.014314853317589636,0.01224509973193608,0.015812575360595982,0.013284135749412356,0.012884135773924547,0.013214238313583758,0.011935183263878633,0.008310979850521425,0.014445692639516948,0.014220209154943509,0.01301657263687818,0.012247826166576214,0.009656730844116147,0.010999598382130727,0.010502262218853413,0.014724104306229552,0.015454658779052525,0.01061178629992136,0.01506567580678247,0.010359399000149,0.013127353415586844,0.01296704011483689,0.012609441572927118,445,6,187643,5,2,53,131,53,0,10.6,23.70232056,131,0,65.5,92.63098834,980.5854735,37.30488214,31273.83333,45302.54853,110148,36,187643,46910.75,49447.49869,110148,953,62628,62628.0,0.0,62628,62628,0,0,0,0,112,52,26.64634439,10.65853776,0,131,23.0,47.4160913,2248.285714,0,0,1,1,0,0,0,1,0,26.28571429,10.6,65.5,0,0,0,0,0,0,5,53,2,131,8192,2240,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1.0
3016.0,4.692426123906374e-05,0.00016603848263946542,0.0,0,1,1,0,0,1,0,0,7,0.014215488621403566,0.017847736509409594,0.017373234539653764,0.012724100502210501,0.011788438027541656,0.013753859125025204,0.009534833608440194,0.009666208219123701,0.013995912998348663,0.015021498783530752,0.012390633775232581,0.010987295222289653,0.014106312120489347,0.012396375466032082,0.013918789612877475,0.010531325169031937,0.012415138448673025,0.011138863217960723,0.01402709463655615,0.01200733493243352,0.013830097805273582,0.008396034873732802,0.011804446226900316,0.01161361228903068,0.011323073455348068,0.009856618889565637,0.011415477679793791,0.01235132801127917,0.012759080264892272,0.016230744996209818,0.009176904250039308,0.014560937276077553,0.010693581502741883,0.011754710448072822,0.015528565971209732,0.01811749555049833,0.012506017347007896,0.013834408319180083,0.012906278290158602,0.009171674783268819,0.01024466482731747,0.016335589767188945,0.015020718572433365,0.011211573211411733,0.01533796392117878,0.01226788746181425,0.010196074955443512,0.011634019174458448,0.011923556064665471,0.014722683660907865,0.014260514142732902,0.015449253278151366,0.01819577064984861,0.0134365276739061,0.010081927930803458,0.014314932298694339,0.012245121716859347,0.015812535416728477,0.013284117456744652,0.012884200557795954,0.013214271799252015,0.011935212926737916,0.008310889851837183,0.014445757921473021,0.014220234856275599,0.013016575870196868,0.012247902088312525,0.00965670897020845,0.010999618004977656,0.010502237207351594,0.014724037516670894,0.015454722534230188,0.010611832621096332,0.015065650787077754,0.010359389680819581,0.013127373286763085,0.012966989769092116,0.012609399801996983,445,6,175670,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,22.76996641,58556.66667,101212.6945,175427,63,175670,87835.0,123962.8898,175490,180,0,0.0,0.0,0,0,0,0,0,0,72,32,17.07747481,5.692491604,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1.0
3017.0,4.616704166498064e-05,0.00016643581169949369,0.0,0,1,1,0,0,1,0,0,7,0.014215496234066103,0.01784771729440755,0.017373258991559372,0.012724070783455872,0.01178839188270727,0.013753871669553927,0.009534849645650528,0.009666209768416029,0.013995920325927039,0.015021486709221828,0.012390619728427121,0.010987283778414215,0.014106299686169436,0.01239640537848722,0.013918787098487345,0.010531326330989115,0.012415115550717946,0.011138868041747695,0.014027064924628475,0.012007361243512284,0.01383009514115174,0.008396017404608387,0.011804444869260857,0.011613602360725924,0.011323057401325424,0.00985659650029563,0.011415458408305261,0.012351335973630617,0.01275904994268547,0.016230790189930226,0.009176915723721297,0.014560973670028548,0.01069359982972029,0.0117547158372683,0.01552855629065542,0.01811756393965128,0.012506038312437658,0.01383441686972127,0.012906314517527434,0.009171627937934763,0.010244674813165756,0.016335593026875157,0.015020702805977695,0.0112115840424552,0.015337938478065223,0.01226791389149354,0.010196062698020135,0.011633989215626557,0.011923553818154974,0.014722715414600619,0.014260558063724608,0.015449229836802131,0.018195809366333828,0.013436531910389333,0.010081938829908566,0.014314890274125582,0.012245109989389553,0.01581255665672417,0.013284127215300172,0.012884166114677836,0.013214253981790988,0.011935197081283995,0.008310937706025638,0.014445723155243636,0.014220221204746062,0.013016574198729878,0.012247861748922312,0.009656720639151399,0.010999607598041082,0.010502250511041067,0.014724073018870297,0.01545468861971539,0.010611808010128052,0.015065664099092536,0.01035939460578998,0.013127362708674779,0.012967016533553706,0.0126094219302563,445,6,248001,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,16.12896722,82667.0,143151.4024,247964,0,248001,124000.5,175363.1888,248001,0,0,0.0,0.0,0,0,0,0,0,0,72,32,12.09672542,4.032241805,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1.0
3018.0,-0.000787348779496218,-0.0013905345215130221,0.0,1,0,2,1,1,2,7,1,7,0.014215529649428928,0.01724745943024249,0.017483303352976057,0.012623602123664653,0.011753713374452707,0.01361380213380271,0.009432334162959794,0.009719099624148337,0.014420404214114037,0.015280760758430075,0.012658998057913913,0.010819908251429406,0.014361169519516898,0.01256643248452498,0.014418710348929524,0.010465547253958304,0.01237358483605566,0.011032500538538234,0.013888609464183837,0.01224011584909168,0.013236417421186902,0.008382224064698652,0.01191899931609344,0.011652386867029154,0.011285332797176733,0.009808440617749218,0.011479636363819493,0.012153229688162286,0.012810941737561645,0.016547866974723286,0.00907366185182946,0.014602459226416755,0.01095098715211501,0.011774703779204587,0.01593399142865721,0.018189682565925347,0.012546517696306768,0.013842600506828177,0.012801816752700233,0.008992195666105249,0.010299256006765322,0.01635499547085438,0.015088938922013774,0.011278422642329568,0.015241117216661071,0.0118911991851263,0.010617164052416514,0.011877186987905044,0.011566525753631846,0.014940912112565862,0.013889814412542221,0.015413185419158783,0.01854796247646719,0.013374130084287455,0.009685453978490702,0.014349124402769435,0.012735521708665896,0.015678866535780232,0.013083347243078747,0.01315205414476514,0.013338381883663255,0.011899606241238753,0.008286572468885797,0.014214196363544651,0.014150618202676764,0.012884646065771622,0.01209166177862912,0.009915025219037713,0.010900758852579653,0.01064257091529113,0.01487640242802877,0.015452870610510086,0.01062911325946868,0.014930128272169337,0.010299477145105698,0.012463172878702456,0.01296900803360395,0.012390932722165363,443,6,21538669,6,8,677,3695,388,0,112.8333333,155.7053842,1460,0,461.875,652.749446,202.9837591,0.649993739,1656820.692,5906293.861,21300000,0,142196,28439.2,25273.4651,47639,372,21500000,3070459.857,8044683.259,21300000,0,0,0,0,0,132,172,0.278568745,0.371424994,0,1460,291.4666667,507.9734058,258036.981,0,0,1,1,0,0,0,1,1,312.2857143,112.8333333,461.875,0,0,0,0,0,0,6,677,8,3695,8192,7515,3,20,224728.0,0.0,224728,224728,21300000.0,0.0,21300000,21300000,0.12802426881424198,1.0
3019.0,4.568240017757266e-05,0.0001675554744192151,0.0,0,1,1,0,0,1,0,0,7,0.014215499683465152,0.017847708727536712,0.01737326996857217,0.012724057507777827,0.01178837127978708,0.0137538773229773,0.0095348567512978,0.009666210457587905,0.013995923663499844,0.01502148124759256,0.012390613512389029,0.01098727867299114,0.014106294252790485,0.012396418808372082,0.013918785928885992,0.01053132685253617,0.012415105319008506,0.01113887019185142,0.014027051696777886,0.012007373096787878,0.013830093878946965,0.008396009653738264,0.01180444422601276,0.011613597898572582,0.01132305025595524,0.009856586447391121,0.011415449755509989,0.012351339546345397,0.012759036347429234,0.01623081045746983,0.00917692078779662,0.014560989971161968,0.010693608026377605,0.011754718218834639,0.015528551996618453,0.01811759451552731,0.0125060475880231,0.013834420713309967,0.01290633051692032,0.009171606929234565,0.010244679276495427,0.01633559454101915,0.015020695748710986,0.011211588921687438,0.015337926993533783,0.012267925602205684,0.01019605729366815,0.011633975823996182,0.011923552677612623,0.01472272962901087,0.014260577742319425,0.015449219312483074,0.01819582655115774,0.013436533789549737,0.010081943646128433,0.014314871549247415,0.012245104791974716,0.015812566193323368,0.013284131527347396,0.01288415073808228,0.013214246057375235,0.011935190104176563,0.008310959021294646,0.014445707684956592,0.014220215103887508,0.013016573397489989,0.012247843705290624,0.00965672579000704,0.010999602944608911,0.01050225645441722,0.01472408889132219,0.01545467350778926,0.010611797012130835,0.015065670016216882,0.010359396846879367,0.013127358023291017,0.012967028525739329,0.0126094318899119,443,6,203,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9852.216749,203.0,0.0,203,203,203,203.0,0.0,203,203,0,0.0,0.0,0,0,0,0,0,0,40,0,9852.216749,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,258,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1.0
3020.0,-0.0016278117550653295,0.00020148477501685474,0.0,0,2,3,3,5,0,3,4,7,0.014193531572347375,0.0173609716225342,0.01780505828516644,0.012346329530613777,0.011727260870403062,0.013610657143898246,0.00958806296504243,0.00960140485894257,0.014393541278280037,0.014970870407348501,0.01273158101614476,0.010606006918559395,0.014413472331808912,0.01256283396387891,0.013978749769204846,0.010396175670097705,0.012221838235367523,0.010871321957921265,0.013673574876405983,0.012117877190123388,0.013433558824925881,0.008086416035265357,0.011546759526611805,0.011636575572374434,0.011206799425665952,0.010056759090676937,0.0115015050958951,0.012154342353806812,0.013047276013322185,0.016087932964982943,0.008989216930774702,0.0144650260283572,0.010967044508868528,0.011891917080295784,0.015854741658438802,0.01838135028815975,0.012480505666495653,0.013950008708549413,0.012916828635348716,0.00906158268295103,0.010382669887432984,0.016519970372202576,0.0150967937027637,0.011257205761802424,0.015534052785434425,0.011975469791801805,0.0103007819089349,0.011836054427739598,0.011906780710350956,0.015062304541879212,0.01405742450388449,0.01530119395090201,0.0185958967236797,0.013402771293606565,0.009980520588427305,0.014422600372596368,0.0122585265702027,0.015668163919874373,0.013125044597801503,0.01297305637555647,0.01314620311615241,0.011856292825865334,0.008398997845123189,0.014331911642197716,0.014380911558562673,0.013135087824681788,0.012291656153864556,0.009936507141876544,0.01071875406312071,0.010552124222718786,0.01477103436707784,0.015439429287788806,0.010726351624760534,0.015165610698486215,0.010283713712450257,0.012593887868384251,0.013325128833630222,0.01240184687052761,443,6,6130872,11,12,2007,4422,1078,0,182.4545455,315.1229486,1460,0,368.5,539.8000472,1048.62734,3.751505495,278676.0,1243754.51,5846483,1,284388,28438.8,29925.58759,80751,31,6083727,553066.0909,1766216.982,5877920,1,0,0,0,0,232,252,1.79419828,1.957307215,0,1460,267.875,440.9364849,194424.9837,0,0,1,1,0,0,0,1,1,279.5217391,182.4545455,368.5,0,0,0,0,0,0,11,2007,12,4422,8192,8003,6,20,284388.0,0.0,284388,284388,5846483.0,0.0,5846483,5846483,0.035788358628823805,1.0
3021.0,4.44974655408631e-05,0.0001660032079148017,0.0,0,1,1,0,0,1,0,0,7,0.014215490820452193,0.017847730971943587,0.0173732415725979,0.012724091900981217,0.011788424709192743,0.013753862739520142,0.00953483826197191,0.0096662086732362,0.013995915116121534,0.015021495313196288,0.012390629733673747,0.01098729194412221,0.014106308516470482,0.012396384078154334,0.01391878887579422,0.01053132549353247,0.012415131853457701,0.011138864594158799,0.014027086066900592,0.012007342515130139,0.01383009705211791,0.008396029840959142,0.011804445849988333,0.01161360942811939,0.011323068821188397,0.00985661245759738,0.01141547217728808,0.012351330297078912,0.012759071524734385,0.01623075801784022,0.009176907580107412,0.014560947749274081,0.010693586776191505,0.011754711996179897,0.01552856318169771,0.018117515227619167,0.01250602340316722,0.013834410792726199,0.01290628878023567,0.009171661306222675,0.010244667670376734,0.0163355906635876,0.015020714021446783,0.011211576310116062,0.015337956600538761,0.012267895136046113,0.010196071400738565,0.011634010522996945,0.011923555473766306,0.014722692794479356,0.014260526780234168,0.015449246508365955,0.018195781871263222,0.013436528920017681,0.01008193108020876,0.014314920180678857,0.012245118316961038,0.01581254155700949,0.013284120261339124,0.012884190618038237,0.013214266610876116,0.011935208321103886,0.00831090368860634,0.01444574787669023,0.014220230917575988,0.013016575423356292,0.01224789043874943,0.009656712342849271,0.010999615017310244,0.010502241008333373,0.014724047754326793,0.015454712756896064,0.010611825521552038,0.015065654612496577,0.010359391119619532,0.013127370229078828,0.012966997464669448,0.01260940619675769,443,6,236,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8474.576271,236.0,0.0,236,236,236,236.0,0.0,236,236,0,0.0,0.0,0,0,0,0,0,0,40,0,8474.576271,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,255,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1.0
3022.0,4.4268264773625446e-05,0.0001683667903702735,0.0,0,1,1,0,0,1,0,0,7,0.014215492002104972,0.01784772792103091,0.017373245489860932,0.012724087188934443,0.011788417323565724,0.01375386476523928,0.009534840809403068,0.009666208889889826,0.01399591630455689,0.015021493387831729,0.012390627498774528,0.010987290052211081,0.014106306537635912,0.012396388889657436,0.013918788475579497,0.010531325717568523,0.012415128196168418,0.011138865404480362,0.01402708127003534,0.012007346752409413,0.013830096650129157,0.008396027054792058,0.011804445585152716,0.011613607866360887,0.011323066219147875,0.009856608845151783,0.011415469038278349,0.012351331560564192,0.012759066616024889,0.01623076523168749,0.009176909382165465,0.014560953618211131,0.010693589795722897,0.011754712887035557,0.015528561578158333,0.018117526210842803,0.01250602673242115,0.013834412104793711,0.012906294567257968,0.009171653756693822,0.01024466929269075,0.016335591201127746,0.01502071153509839,0.011211578076519155,0.015337952488269021,0.012267899362257646,0.010196069495825227,0.011634005790059505,0.011923555066508178,0.014722697846410362,0.014260533856970528,0.015449242741697183,0.0181957880110989,0.013436529549870865,0.010081932845055914,0.014314913415233622,0.012245116456394155,0.015812544946505643,0.013284121820574172,0.012884185139168254,0.013214263778311716,0.011935205869704783,0.00831091137735009,0.014445742298394744,0.01422022876897747,0.01301657506608357,0.01224788392498036,0.009656714217626474,0.010999613369910895,0.010502243117649924,0.01472405345232861,0.015454707337598277,0.010611821595549426,0.015065656768303794,0.010359391863262157,0.013127368582976116,0.012967001758589301,0.012609409737536529,445,6,175207,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,22.83013807,58402.33333,99856.41013,173704,83,175207,87603.5,121881.8746,173787,1420,0,0.0,0.0,0,0,0,0,0,0,72,32,17.12260355,5.707534516,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1.0
3023.0,-0.0014117999197537873,-0.000787964278296399,0.0,1,2,2,1,1,2,3,4,7,0.014231559495949127,0.017297688261313577,0.01758120079750909,0.012622783194017119,0.011837600067549645,0.013627333447660105,0.009420142590845414,0.009619984446420848,0.014367867827788336,0.01533593080130666,0.012662136202977497,0.010881787958847764,0.014411284494062501,0.01253321538778514,0.014350485296695014,0.010517790063365538,0.012253830122834257,0.011096197048904504,0.013848566143514117,0.012191751384559002,0.01327671589316133,0.008320133010685703,0.011905544874173259,0.01159863456697061,0.011318390960377957,0.009882174641288809,0.01148573652217677,0.01214294255104128,0.012752853316013444,0.01648817899783355,0.009145747576124295,0.014575837544169258,0.010969390759438731,0.011720787700923576,0.015956536284903688,0.018073958804951173,0.012522964165600932,0.013839758365099271,0.012799476000456389,0.0089986918085794,0.0102635705950861,0.01631984400023119,0.015066667854854159,0.01134808958193587,0.015200233582387257,0.011794233821678716,0.010642093841450007,0.011817981979591203,0.011608674352137222,0.014996991033441823,0.013909142879004632,0.015444167475552275,0.018444769553518234,0.013484684115081228,0.009676255443151233,0.014469223948665788,0.012736922126670715,0.01566447471152554,0.013104363131679883,0.013131184228081495,0.013344896132627978,0.01195124468018509,0.00822093012169587,0.014197639908672207,0.014175598401596235,0.012753938382801823,0.012177045747916108,0.009986356452328943,0.010902938522130447,0.010656618077885774,0.014871667797798659,0.015344502590122223,0.010632601478521351,0.015034864343284606,0.01021501506791387,0.012499347141244538,0.012987080199177298,0.012460557320497697,443,6,20854972,6,8,705,3695,384,0,117.5,158.2728656,1460,0,461.875,652.749446,210.9808635,0.671302747,1604228.615,5673045.5,20500000,0,148619,29723.8,26436.72854,50019,348,20800000,2972495.0,7722324.472,20500000,0,0,0,0,0,132,172,0.287701177,0.38360157,0,1460,293.3333333,507.5588167,257615.9524,0,0,1,1,0,0,0,1,1,314.2857143,117.5,461.875,0,0,0,0,0,0,6,705,8,3695,8192,7487,3,20,370526.0,0.0,370526,370526,20500000.0,0.0,20500000,20500000,0.11783819442475472,1.0
3024.0,4.6918061173408665e-05,0.00016497306113775662,0.0,0,1,1,0,0,1,0,0,7,0.014215489215977935,0.017847735059474647,0.017373236373201238,0.012724098223247928,0.011788434508610182,0.013753860044247534,0.009534834836227078,0.009666208367327053,0.013995913477677965,0.01502149783555829,0.012390632716025743,0.010987294400765202,0.014106311116932073,0.012396377764188764,0.013918789444573152,0.01053132522871462,0.012415136669692094,0.011138863629686802,0.014027092436223368,0.012007336865457949,0.013830097626318505,0.00839603350573342,0.011804446120545093,0.01161361156060987,0.011323072285997897,0.009856617197756918,0.011415476188952417,0.012351328586385891,0.012759078012604327,0.01623074848297836,0.009176905108176354,0.01456094001609641,0.010693582854909359,0.011754710827636032,0.015528565269005305,0.018117500759828323,0.012506018959522783,0.013834409041587647,0.012906281017038718,0.00917167123171302,0.010244665627139169,0.016335590062749154,0.015020717325558807,0.011211574062958446,0.015337962007555495,0.012267889442814078,0.010196074004364494,0.011634016873341252,0.011923555850878743,0.014722686092456144,0.01426051746164219,0.015449251516607872,0.01819577356206306,0.013436527962235318,0.010081928779057878,0.014314929121389635,0.012245120828506971,0.015812537059499088,0.013284118214475739,0.01288419791172765,0.013214270462884824,0.01193521166197281,0.00831089337945141,0.01444575526905115,0.01422023381378368,0.013016575807109356,0.012247899092427362,0.00965670985791006,0.010999617211225667,0.010502238264637411,0.014724040189257416,0.015454719974253664,0.010611830759487085,0.015065651798369557,0.010359390029667872,0.013127372496285445,0.012966991873433689,0.012609401424564171,443,6,170,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0.0,0.0,182352.9412,17647.05882,85.0,52.32590181,122,48,170,85.0,52.32590181,122,48,0,0.0,0.0,0,0,0,0,0,0,60,0,17647.05882,0.0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0.0,0,0,0,0,0,0,3,31,0,0,258,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1.0
3025.0,0.00027825353371082045,0.0002697965125962108,0.0,0,1,1,0,0,1,0,0,7,0.014236943325297022,0.017821870594966965,0.017334295657666806,0.012721216227317473,0.011832058234252252,0.013796062965353639,0.009486780857965418,0.009624301078905242,0.014044456989049377,0.014985267537437293,0.012499234269501525,0.01097494724764323,0.014134550869975452,0.012353480239509943,0.013862579470864689,0.010516063578643002,0.01242669318960315,0.011119919637234806,0.014013952440947532,0.012016886147498965,0.013808499835076437,0.008429756731974191,0.0118213304553437,0.011647242248359474,0.011261707187297831,0.009852658327235935,0.011393812094902823,0.012387178369650073,0.012727459794073984,0.016274874780892866,0.009140655002908301,0.014596927134505036,0.01075477710421742,0.011736739114208142,0.015512895473641028,0.018168259279814438,0.012498175411277308,0.013777772742511088,0.012852942759902957,0.009182280175279826,0.01022062226474492,0.016373298846877,0.015014178030065295,0.011223496069636837,0.015331493515803072,0.012257498835817459,0.010147331645609846,0.01159116448496519,0.011900710269029002,0.014737409985550485,0.014332783515957815,0.015425451373185392,0.01818876946903998,0.013392269899570779,0.010117189987787078,0.014324395607808637,0.012213929557175254,0.015832481733421375,0.013247505923993269,0.012852418672943696,0.013199208647711224,0.011975066022235654,0.008346503173278435,0.014462275715256427,0.014210459654633021,0.013017102636413624,0.012179146232474066,0.009607582483056567,0.010993407132021474,0.010458516836828075,0.014782770429662872,0.015468607035051334,0.01066604195763387,0.015108097347861284,0.010396730203412342,0.013120411577060368,0.012975230222052972,0.0126809384216675,443,6,1332268,11,12,2008,4433,1078,0,182.5454545,315.1251699,1460,0,369.4166667,539.4954644,4834.612856,17.26379377,60557.63636,224760.0796,1063154,1,268894,26889.4,28075.16629,74046,38,1287626,117056.9091,323900.654,1091257,1,0,0,0,0,232,252,8.256597021,9.00719675,0,1460,268.375,440.8598133,194357.375,0,0,1,1,0,0,0,1,1,280.0434783,182.5454545,369.4166667,0,0,0,0,0,0,11,2008,12,4433,8192,8002,6,20,0.0,0.0,0,0,0.0,0.0,0,0,0.002592662845058894,1.0
