index,dst_port,protocol,flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_byts/s,flow_pkts/s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_tot,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_tot,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_len,bwd_header_len,fwd_pkts/s,bwd_pkts/s,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,pkt_len_var,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,cwe_flag_count,ece_flag_cnt,down/up_ratio,pkt_size_avg,fwd_seg_size_avg,bwd_seg_size_avg,fwd_byts/b_avg,fwd_pkts/b_avg,fwd_blk_rate_avg,bwd_byts/b_avg,bwd_pkts/b_avg,bwd_blk_rate_avg,subflow_fwd_pkts,subflow_fwd_byts,subflow_bwd_pkts,subflow_bwd_byts,init_fwd_win_byts,init_bwd_win_byts,fwd_act_data_pkts,fwd_seg_size_min,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min
3042,443,6,116771293,30,49,1113,47776,421,0,37.1,101.1285798,1460,0,975.0204082,660.1163878,418.6731066,0.676536141,1497067.859,3524041.221,10000000,0,117000000,4026596.31,4870605.589,10000000,13,111000000,2321046.354,4249299.26,10000000,0,0,0,0,0,612,1124,0.256912459,0.419623683,0,1460,611.1125,693.1851451,480505.6454,0,0,1,1,0,0,0,1,1,618.8481013,37.1,975.0204082,0,0,0,0,0,0,30,1113,49,47776,8192,127,16,20,112868.0,335857.3319,1179357,15523,9618072.0,1345745.514,10000000,5345136
3052,52472,6,2,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,15500000.0,1000000.0,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0,0,0,40,0,1000000.0,0.0,0,31,10.33333333,17.89785834,320.3333333,0,0,0,0,1,0,0,0,0,15.5,15.5,0.0,0,0,0,0,0,0,2,31,0,0,40927,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
3057,80,6,115471618,16,14,443,706,432,0,27.6875,107.8175736,706,0,50.42857143,188.6864368,9.9504971,0.259804102,3981779.931,4883074.606,10000000,14,115000000,7698107.867,4149466.616,10000000,163,110000000,8477318.846,3756764.147,10000000,11668,0,0,0,0,332,424,0.138562188,0.121241914,0,706,37.06451613,146.3425059,21416.12903,0,0,1,1,0,0,0,1,0,38.3,27.6875,50.42857143,0,0,0,0,0,0,16,443,14,706,8192,172,12,20,19551.18182,24802.34168,94323,11470,9999124.909,13717.65361,10000000,9957783
3058,80,6,115761252,16,14,445,706,434,0,27.8125,108.3175694,706,0,50.42857143,188.6864368,9.94287795,0.259154073,3991767.31,4884916.58,10000000,15,116000000,7717416.8,4135179.864,10000000,171,110000000,8476761.538,3756638.52,10000000,11739,0,0,0,0,332,424,0.138215506,0.120938568,0,706,37.12903226,146.5227495,21468.91613,0,0,1,1,0,0,0,1,0,38.36666667,27.8125,50.42857143,0,0,0,0,0,0,16,445,14,706,8192,172,12,20,20662.63636,28851.26775,107645,11468,9997352.545,19952.79025,10000000,9937203
3059,80,6,115235423,16,14,449,788,438,0,28.0625,109.3175611,788,0,56.28571429,210.6018586,10.73454644,0.260336615,3973635.276,4881468.805,10000000,16,115000000,7682361.533,4160438.18,10000000,177,110000000,8476096.231,3759148.252,10000000,233,0,0,0,0,332,424,0.138846195,0.121490421,0,788,39.90322581,159.524158,25447.95699,0,0,1,1,0,0,0,1,0,41.23333333,28.0625,56.28571429,0,0,0,0,0,0,16,449,14,788,8192,288,12,20,18208.36364,21096.30135,81794,11283,9998877.091,15279.5132,10000000,9952838
3060,80,6,119359894,18,15,883,1576,436,0,49.05555556,140.7724372,788,0,105.0666667,277.2702309,20.60155985,0.276474776,3729996.687,4746376.388,10000000,41,119000000,7021170.235,4387555.91,10000000,279,114000000,8117172.857,3851548.376,10000000,746,0,0,0,0,372,444,0.150804423,0.125670353,0,788,72.32352941,209.2010372,43765.07398,0,0,1,1,0,0,0,1,0,74.51515152,49.05555556,105.0666667,0,0,0,0,0,0,18,883,15,1576,8192,290,13,20,333363.8182,1066834.947,3549992,11225,9997592.909,20015.11822,10000000,9937256
3071,443,6,110691234,21,28,2146,3552,934,0,102.1904762,272.5339647,1400,0,126.8571429,365.9342902,51.47652433,0.442672814,2306067.375,4236126.504,10000000,0,111000000,5534009.75,5069182.257,10000000,256,111000000,4099250.481,4999263.232,10000000,0,0,0,0,0,432,568,0.18971692,0.252955894,0,1400,113.96,323.298116,104521.6718,0,0,1,1,0,0,0,1,1,116.2857143,102.1904762,126.8571429,0,0,0,0,0,0,21,2146,28,3552,8192,15381,15,20,68637.36364,142369.1526,468704,10915,9993198.545,24078.15023,10000000,9937219
3081,443,6,116515924,13,12,639,3903,206,0,49.15384615,72.9769897,1460,0,325.25,551.6443395,38.98179617,0.214562947,4854830.167,16400000.0,58200000,1,117000000,9709660.333,22600000.0,58200000,191,116000000,10600000.0,23500000.0,58300000,1,0,0,0,0,272,252,0.111572732,0.102990214,0,1460,174.6923077,395.9162305,156749.6615,0,0,1,1,0,0,0,1,0,181.68,49.15384615,325.25,0,0,0,0,0,0,13,639,12,3903,8192,123,6,20,103319.5,35882.13361,128692,77947,58100000.0,187881.1002,58200000,58000000
3085,443,6,118193994,21,16,1638,8420,271,0,78.0,94.96367727,1460,0,526.25,626.0134716,85.09738659,0.313044671,3283166.5,13500000.0,58500000,0,118000000,5909699.7,17900000.0,58500000,28,118000000,7874482.6,20500000.0,58600000,0,0,0,0,0,432,332,0.177674003,0.135370669,0,1460,264.6842105,463.6911312,215009.4651,0,0,1,1,0,0,0,1,0,271.8378378,78.0,526.25,0,0,0,0,0,0,21,1638,16,8420,8192,173,11,20,825152.0,1056711.688,1572360,77944,58200000.0,375720.4811,58500000,58000000
3089,443,6,116245082,13,10,601,3190,201,0,46.23076923,69.68399367,1430,0,319.0,552.6815438,32.61213236,0.197857833,5283867.364,17100000.0,58000000,1,116000000,9687090.167,22600000.0,58000000,195,116000000,12900000.0,25600000.0,58100000,1,0,0,0,0,272,212,0.111832688,0.086025145,0,1430,157.9583333,376.133473,141476.3895,0,0,1,1,0,0,0,1,0,164.826087,46.23076923,319.0,0,0,0,0,0,0,13,601,10,3190,8192,176,6,20,100726.0,54266.20282,139098,62354,58000000.0,11060.56427,58000000,58000000
3105,443,6,117018538,15,15,1053,3661,402,0,70.2,112.5923113,1430,0,244.0666667,444.7158751,40.28421548,0.256369636,4035122.0,15000000.0,58800000,0,117000000,8358467.0,21200000.0,58800000,25,117000000,8353998.429,21200000.0,58800000,0,0,0,0,0,312,312,0.128184818,0.128184818,0,1430,152.0645161,326.4406976,106563.529,0,0,1,1,0,0,0,1,1,157.1333333,70.2,244.0666667,0,0,0,0,0,0,15,1053,15,3661,8192,180,8,20,111665.5,69773.76163,161003,62328,58400000.0,542474.6449,58800000,58000000
3122,443,6,117089511,15,16,1253,5514,603,0,83.53333333,157.7357042,1430,0,344.625,550.3373359,57.79339193,0.264754714,3902983.7,14800000.0,58500000,0,117000000,8363536.5,21200000.0,58500000,26,117000000,7801788.333,20600000.0,58600000,0,0,0,0,0,312,332,0.12810712,0.136647594,0,1430,211.46875,419.8815489,176300.5151,0,0,1,1,0,0,0,1,1,218.2903226,83.53333333,344.625,0,0,0,0,0,0,15,1253,16,5514,8192,181,8,20,109330.5,66458.84504,156324,62337,58400000.0,155321.6613,58500000,58300000
3141,443,6,1720297,13,11,2048,4426,1078,0,157.5384615,294.607257,1460,0,402.3636364,552.7906064,3763.303662,13.95107938,74795.52174,318739.7951,1535332,6,1720297,143358.0833,439136.4163,1535712,45,1697432,169743.2,502099.4195,1598360,20,0,0,0,0,272,232,7.556834663,6.394244715,0,1460,258.96,434.1797324,188512.04,0,0,1,1,0,0,0,1,0,269.75,157.5384615,402.3636364,0,0,0,0,0,0,13,2048,11,4426,8192,8002,7,20,0.0,0.0,0,0,0.0,0.0,0,0
3146,0,0,103209437,59,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.571653152,1779473.052,2362854.44,16800000,531216,103000000,1779473.052,2362854.44,16800000,531216,0,0.0,0.0,0,0,0,0,0,0,0,0,0.571653152,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,59,0,0,0,-1,-1,0,0,37700000.0,33900000.0,61700000,13700000,11600000.0,7465128.522,16800000,6286328
3147,443,6,1459430,11,12,2014,4424,1077,0,183.0909091,314.8648772,1460,0,368.6666667,539.7880617,4411.311265,15.75957737,66337.72727,272865.0571,1286545,1,172798,17279.8,22859.50775,74126,45,1438017,130728.8182,400875.5585,1338946,1,0,0,0,0,232,252,7.537189177,8.222388193,0,1460,268.25,440.8102471,194313.6739,0,0,1,1,0,0,0,1,1,279.9130435,183.0909091,368.6666667,0,0,0,0,0,0,11,2014,12,4424,8192,8002,6,20,0.0,0.0,0,0,0.0,0.0,0,0
3156,443,6,20971010,6,8,675,3695,386,0,112.5,154.9990323,1460,0,461.875,652.749446,208.3829057,0.667588256,1613154.615,5750529.647,20800000,1,146232,29246.4,26012.61038,49046,388,20900000,2989176.714,7832671.283,20800000,1,0,0,0,0,132,172,0.286109253,0.381479004,0,1460,291.3333333,507.9465195,258009.6667,0,0,1,1,0,0,0,1,1,312.1428571,112.5,461.875,0,0,0,0,0,0,6,675,8,3695,8192,7517,3,20,218956.0,0.0,218956,218956,20800000.0,0.0,20800000,20800000
3158,443,6,6706024,11,12,2008,4436,1078,0,182.5454545,315.1251699,1460,0,369.6666667,539.4206207,960.9270709,3.429752115,304819.2727,1368939.902,6433204,0,272630,27263.0,28484.24092,74097,46,6659333,605393.9091,1942016.222,6460358,0,0,0,0,0,232,252,1.640316229,1.789435886,0,1460,268.5,440.845926,194345.1304,0,0,1,1,0,0,0,1,1,280.173913,182.5454545,369.6666667,0,0,0,0,0,0,11,2008,12,4436,8192,8002,6,20,272630.0,0.0,272630,272630,6433204.0,0.0,6433204,6433204
3170,443,6,19314166,6,8,718,3695,388,0,119.6666667,160.8983116,1460,0,461.875,652.749446,228.485144,0.724856564,1485705.077,5314267.112,19200000,1,69986,13997.2,12160.56539,23646,271,19300000,2756107.286,7239005.713,19200000,1,0,0,0,0,132,172,0.310652813,0.414203751,0,1460,294.2,507.5331376,257589.8857,0,0,1,1,0,0,0,1,1,315.2142857,119.6666667,461.875,0,0,0,0,0,0,6,718,8,3695,8192,7474,3,20,141620.0,0.0,141620,141620,19200000.0,0.0,19200000,19200000
3172,443,6,6698700,11,12,2008,4435,1078,0,182.5454545,315.1251699,1460,0,369.5833333,539.450808,961.8284145,3.433502023,304486.3636,1367754.865,6427602,1,270926,27092.6,28806.76364,77769,45,6653656,604877.8182,1941941.56,6459653,1,0,0,0,0,232,252,1.642109663,1.79139236,0,1460,268.4583333,440.8536166,194351.9112,0,0,1,1,0,0,0,1,1,280.1304348,182.5454545,369.5833333,0,0,0,0,0,0,11,2008,12,4435,8192,8002,6,20,270926.0,0.0,270926,270926,6427602.0,0.0,6427602,6427602
3174,443,6,20558282,6,8,709,3695,388,0,118.1666667,159.6225757,1460,0,461.875,652.749446,214.2202349,0.680990756,1581406.308,5637570.23,20300000,0,140148,28029.6,24951.22703,47096,251,20500000,2930530.714,7678754.186,20300000,0,0,0,0,0,132,172,0.291853181,0.389137575,0,1460,293.6,507.6109027,257668.8286,0,0,1,1,0,0,0,1,1,314.5714286,118.1666667,461.875,0,0,0,0,0,0,6,709,8,3695,8192,7483,3,20,214104.0,0.0,214104,214104,20300000.0,0.0,20300000,20300000
3183,443,6,5353897,11,12,2008,4427,1078,0,182.5454545,315.1251699,1460,0,368.9166667,539.6978041,1201.92824,4.295936212,243358.9545,1077128.721,5065019,1,288614,28861.4,31413.02416,87861,47,5307376,482488.7273,1533277.002,5104949,1,0,0,0,0,232,252,2.054578189,2.241358024,0,1460,268.125,440.9185385,194409.1576,0,0,1,1,0,0,0,1,1,279.7826087,182.5454545,368.9166667,0,0,0,0,0,0,11,2008,12,4427,8192,8002,6,20,288614.0,0.0,288614,288614,5065019.0,0.0,5065019,5065019
3185,443,6,20869836,6,8,676,3695,387,0,112.6666667,155.3520733,1460,0,461.875,652.749446,209.4410325,0.670824629,1605372.0,5724323.106,20700000,0,140268,28053.6,24906.63812,47219,399,20800000,2975041.714,7797013.888,20700000,0,0,0,0,0,132,172,0.28749627,0.38332836,0,1460,291.4,507.9598972,258023.2571,0,0,1,1,0,0,0,1,1,312.2142857,112.6666667,461.875,0,0,0,0,0,0,6,676,8,3695,8192,7516,3,20,212782.0,0.0,212782,212782,20700000.0,0.0,20700000,20700000
3203,443,6,111914595,18,18,952,1007,470,0,52.88888889,151.7470375,470,0,55.94444444,150.8479843,17.50441933,0.321673862,3197559.857,4672399.653,10000000,1442,112000000,6582530.059,4780301.292,10000000,62493,112000000,6582540.882,4796533.663,10000000,1442,0,0,0,0,360,360,0.160836931,0.160836931,0,470,52.97297297,147.3053304,21698.86036,0,0,0,0,1,0,0,0,1,54.44444444,52.88888889,55.94444444,0,0,0,0,0,0,18,952,18,1007,64206,16568,13,20,178415.6364,380014.4196,1109309,11386,9994585.364,20634.89199,10000000,9952834
3217,443,6,10121630,11,12,2013,4431,1077,0,183.0,314.8628273,1460,0,369.25,539.5847098,636.6563488,2.27236127,460074.0909,2118747.051,9945946,1,175623,17562.3,24237.59201,79223,46,10100000,918180.0909,3013074.38,10000000,1,0,0,0,0,232,252,1.086781477,1.185579793,0,1460,268.5,440.7684002,194276.7826,0,0,1,1,0,0,0,1,1,280.173913,183.0,369.25,0,0,0,0,0,0,11,2013,12,4431,8192,8003,6,20,175623.0,0.0,175623,175623,9945946.0,0.0,9945946,9945946
3223,443,6,20915259,6,8,708,3695,387,0,118.0,159.2846509,1460,0,461.875,652.749446,210.5161595,0.669367757,1608866.077,5737316.023,20700000,1,139824,27964.8,24867.99477,46806,257,20900000,2981452.429,7814795.968,20700000,1,0,0,0,0,132,172,0.286871896,0.382495861,0,1460,293.5333333,507.5976847,257655.4095,0,0,1,1,0,0,0,1,1,314.5,118.0,461.875,0,0,0,0,0,0,6,708,8,3695,8192,7484,3,20,211452.0,0.0,211452,211452,20700000.0,0.0,20700000,20700000
3225,443,6,4589218,11,12,2008,4434,1078,0,182.5454545,315.1251699,1460,0,369.5,539.4651392,1403.724992,5.011747099,208600.8182,904656.878,4257330,1,331661,33166.1,37481.10655,92933,44,4497862,408896.5455,1292149.457,4304270,1,0,0,0,0,232,252,2.396922526,2.614824574,0,1460,268.4166667,440.8520324,194350.5145,0,0,1,1,0,0,0,1,1,280.0869565,182.5454545,369.5,0,0,0,0,0,0,11,2008,12,4434,8192,7856,6,20,0.0,0.0,0,0,0.0,0.0,0,0
3228,443,6,11746166,6,8,676,3695,387,0,112.6666667,155.3520733,1460,0,461.875,652.749446,372.1214224,1.191878269,903551.2308,3195074.073,11500000,1,140076,28015.2,24918.14603,47239,352,11700000,1671645.429,4350339.552,11500000,1,0,0,0,0,132,172,0.510804972,0.681073297,0,1460,291.4,507.9598972,258023.2571,0,0,1,1,0,0,0,1,1,312.2142857,112.6666667,461.875,0,0,0,0,0,0,6,676,8,3695,8192,7516,3,20,208843.0,0.0,208843,208843,11500000.0,0.0,11500000,11500000
