index,dst_port,protocol,flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_byts/s,flow_pkts/s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_tot,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_tot,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_len,bwd_header_len,fwd_pkts/s,bwd_pkts/s,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,pkt_len_var,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,cwe_flag_count,ece_flag_cnt,down/up_ratio,pkt_size_avg,fwd_seg_size_avg,bwd_seg_size_avg,fwd_byts/b_avg,fwd_pkts/b_avg,fwd_blk_rate_avg,bwd_byts/b_avg,bwd_pkts/b_avg,bwd_blk_rate_avg,subflow_fwd_pkts,subflow_fwd_byts,subflow_bwd_pkts,subflow_bwd_byts,init_fwd_win_byts,init_bwd_win_byts,fwd_act_data_pkts,fwd_seg_size_min,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min
3063,80,6,115472391,16,14,443,706,432,0,27.6875,107.8175736,706,0,50.42857143,188.6864368,9.950430489,0.259802363,3981806.586,4882705.94,10000000,13,115000000,7698159.4,4148123.866,10000000,174,110000000,8476179.385,3756434.092,10000000,11695,0,0,0,0,332,424,0.13856126,0.121241103,0,706,37.06451613,146.3425059,21416.12903,0,0,1,1,0,0,0,1,0,38.3,27.6875,50.42857143,0,0,0,0,0,0,16,443,14,706,8192,172,12,20,19382.54545,25064.0549,94948,11441,9997933.364,18488.97242,10000000,9942195
3066,443,6,118080548,25,25,1905,9895,673,0,76.2,178.8162465,1460,0,395.8,597.1414545,99.93178555,0.423439769,2409807.102,4201877.971,10000000,1,118000000,4920022.833,4923635.935,10000000,19,113000000,4694760.625,5032422.338,10000000,1,0,0,0,0,512,644,0.211719885,0.211719885,0,1460,231.372549,461.6639887,213133.6384,0,0,1,1,0,0,0,1,1,236.0,76.2,395.8,0,0,0,0,0,0,25,1905,25,9895,8192,1064,17,20,226474.0833,678346.2073,2380512,30248,9613570.0,1334655.617,10000000,5375969
3067,443,6,118913823,42,60,4678,32247,1126,0,111.3809524,235.9737431,1460,0,537.45,644.9731416,310.5189882,0.85776403,1177364.584,3013434.549,10000000,0,119000000,2900056.317,4196536.258,10000000,4338,119000000,2015294.746,3756514.294,10000000,0,0,0,0,0,852,1208,0.353196953,0.504567076,0,1460,358.4951456,555.200156,308247.2132,0,0,1,1,0,0,0,1,1,362.0098039,111.3809524,537.45,0,0,0,0,0,0,42,4678,60,32247,8192,9048,20,20,1922138.9,1675281.125,4062383,11436,9968092.0,24555.49262,10000000,9952820
3070,80,6,115084711,16,14,445,706,434,0,27.8125,108.3175694,706,0,50.42857143,188.6864368,10.0013285,0.260677546,3968438.31,4880256.147,10000000,13,115000000,7672314.067,4166942.55,10000000,174,110000000,8476385.385,3756469.787,10000000,11771,0,0,0,0,332,424,0.139028024,0.121649521,0,706,37.12903226,146.5227495,21468.91613,0,0,1,1,0,0,0,1,0,38.36666667,27.8125,50.42857143,0,0,0,0,0,0,16,445,14,706,8192,172,12,20,18698.27273,22909.44321,87766,11456,9998935.273,15282.52014,10000000,9952867
3072,443,6,116488566,16,20,1193,7423,306,0,74.5625,107.9697296,1460,0,371.15,597.242195,73.96434084,0.309043207,3328244.743,13700000.0,58200000,0,116000000,7765904.4,20400000.0,58200000,26,116000000,6126868.947,18300000.0,58300000,0,0,0,0,0,332,412,0.137352536,0.17169067,0,1460,232.8648649,465.1691545,216382.3423,0,0,1,1,0,0,0,1,1,239.3333333,74.5625,371.15,0,0,0,0,0,0,16,1193,20,7423,8192,1022,8,20,128692.5,71791.84439,179457,77928,58100000.0,154678.9013,58200000,58000000
3075,443,6,20830468,6,8,677,3695,388,0,112.8333333,155.7053842,1460,0,461.875,652.749446,209.8848667,0.672092437,1602343.692,5711074.043,20600000,1,141408,28281.6,25067.32435,46920,379,20800000,2969217.429,7778800.292,20600000,1,0,0,0,0,132,172,0.288039616,0.384052821,0,1460,291.4666667,507.9734058,258036.981,0,0,1,1,0,0,0,1,1,312.2857143,112.8333333,461.875,0,0,0,0,0,0,6,677,8,3695,8192,7515,3,20,220512.0,0.0,220512,220512,20600000.0,0.0,20600000,20600000
3092,443,6,116745949,19,37,853,35859,206,0,44.89473684,71.61307666,1430,0,969.1621622,644.8893322,314.46059,0.479674031,2122653.618,11000000.0,58500000,0,117000000,6485886.056,18800000.0,58500000,28,117000000,3241217.5,13500000.0,58500000,0,0,0,0,0,392,752,0.162746546,0.316927485,0,1430,644.0701754,684.1372267,468043.745,0,0,1,1,0,0,0,1,1,655.5714286,44.89473684,969.1621622,0,0,0,0,0,0,19,853,37,35859,8192,180,8,20,111454.5,47546.56707,145075,77834,58200000.0,372028.6766,58500000,58000000
3094,443,6,116273857,14,15,1050,5765,418,0,75.0,120.4018911,1460,0,384.3333333,595.523979,58.61162755,0.249411181,4152637.75,15200000.0,58000000,0,116000000,8944142.846,21800000.0,58000000,27,116000000,8298601.714,21100000.0,58000000,0,0,0,0,0,292,312,0.120405398,0.129005783,0,1460,227.1666667,451.0459173,203442.4195,0,0,1,1,0,0,0,1,1,235.0,75.0,384.3333333,0,0,0,0,0,0,14,1050,15,5765,8192,70,7,20,128197.0,49200.48983,162987,93407,58000000.0,14492.86059,58000000,58000000
3107,443,6,116842974,20,24,1764,4740,671,0,88.2,153.7919305,1430,0,197.5,391.981366,55.66445099,0.376573777,2717278.465,12400000.0,58200000,0,117000000,6149630.211,18300000.0,58300000,29,117000000,5077413.217,16700000.0,58200000,0,0,0,0,0,412,492,0.171169898,0.205403878,0,1430,144.5333333,306.5576173,93977.57273,0,0,1,1,0,0,0,1,1,147.8181818,88.2,197.5,0,0,0,0,0,0,20,1764,24,4740,8192,192,12,20,280754.0,308970.308,499229,62279,58100000.0,179158.2309,58200000,58000000
3108,443,6,118369914,30,35,3689,5486,452,0,122.9666667,161.2835334,1430,0,156.7428571,332.8240431,77.51125003,0.549126022,1849529.906,10200000.0,58900000,0,118000000,4081721.172,15100000.0,58900000,140,118000000,3476875.059,14000000.0,59100000,0,0,0,0,0,612,712,0.253442779,0.295683243,0,1430,139.0151515,264.8265901,70133.12284,0,0,1,1,0,0,0,1,1,141.1538462,122.9666667,156.7428571,0,0,0,0,0,0,30,3689,35,5486,8192,209,17,20,638901.5,682883.4242,1121773,156030,58500000.0,617524.1302,58900000,58000000
3137,443,6,7254935,6,8,686,3695,388,0,114.3333333,156.7069452,1460,0,461.875,652.749446,603.8648175,1.929720942,558071.9231,1968886.797,7110544,0,69258,13851.6,11996.61324,23351,358,7233591,1033370.143,2679916.765,7110544,0,0,0,0,0,132,172,0.827023261,1.102697681,0,1460,292.0666667,507.8578916,257919.6381,0,0,1,1,0,0,0,1,1,312.9285714,114.3333333,461.875,0,0,0,0,0,0,6,686,8,3695,8192,7506,3,20,144274.0,0.0,144274,144274,7110544.0,0.0,7110544,7110544
3152,443,6,3351433,11,12,2008,4432,1078,0,182.5454545,315.1251699,1460,0,369.3333333,539.5099348,1921.566088,6.86273603,152337.8636,650964.7432,3065398,1,285807,28580.7,30375.76778,82392,53,3304638,300421.6364,927802.5985,3096908,1,0,0,0,0,232,252,3.282178101,3.580557929,0,1460,268.3333333,440.8583196,194356.058,0,0,1,1,0,0,0,1,1,280.0,182.5454545,369.3333333,0,0,0,0,0,0,11,2008,12,4432,8192,8002,6,20,0.0,0.0,0,0,0.0,0.0,0,0
3155,443,6,118208691,34,34,3770,4025,470,0,110.8823529,202.1987868,470,0,118.3823529,197.9735236,65.9426979,0.575253811,1764308.821,3552329.43,10000000,986,118000000,3581736.697,4397941.125,10000000,62498,118000000,3581734.061,4433216.345,10000000,986,1,0,0,0,680,680,0.287626906,0.287626906,0,470,119.7826087,201.7563229,40705.61381,0,1,0,0,1,0,0,0,1,121.5441176,110.8823529,118.3823529,0,0,0,0,0,0,34,3770,34,4025,63737,12808,17,20,1856676.7,1476849.748,4062372,11397,9963054.4,21527.53667,10000000,9952826
3166,443,6,9891854,11,12,2017,4435,1078,0,183.3636364,315.1752759,1460,0,369.5833333,539.450808,652.2538646,2.325145519,449629.7273,2067166.406,9704521,1,187226,18722.6,26305.1562,86406,51,9869689,897244.4545,2942254.896,9768409,1,0,0,0,0,232,252,1.112026118,1.213119401,0,1460,268.8333333,440.7931258,194298.5797,0,0,1,1,0,0,0,1,1,280.5217391,183.3636364,369.5833333,0,0,0,0,0,0,11,2017,12,4435,8192,7856,6,20,187226.0,0.0,187226,187226,9704521.0,0.0,9704521,9704521
3178,443,6,110224819,28,28,2830,3012,470,0,101.0714286,196.2026406,470,0,107.5714286,192.1726517,53.00076746,0.508052547,2004087.618,3828325.265,10000000,1117,110000000,4081977.704,4655909.091,10000000,62467,110000000,4081975.296,4686556.158,10000000,1117,1,0,0,0,560,560,0.254026273,0.254026273,0,470,110.7368421,196.7804729,38722.55451,0,1,0,0,1,0,0,0,1,112.7142857,101.0714286,107.5714286,0,0,0,0,0,0,28,2830,28,3012,64206,15628,15,20,1048108.4,1068911.81,2218661,11430,9973231.4,26322.69792,10000000,9952813
3179,443,6,4870044,11,12,2008,4434,1078,0,182.5454545,315.1251699,1460,0,369.5,539.4651392,1322.780657,4.722749938,221365.6364,975071.9655,4586024,0,283867,28386.7,29992.96147,79118,53,4823590,438508.1818,1385958.816,4616714,0,0,0,0,0,232,252,2.258706492,2.464043446,0,1460,268.4166667,440.8520324,194350.5145,0,0,1,1,0,0,0,1,1,280.0869565,182.5454545,369.5,0,0,0,0,0,0,11,2008,12,4434,8192,8002,6,20,0.0,0.0,0,0,0.0,0.0,0,0
3189,443,6,7833198,11,12,2008,4427,1078,0,182.5454545,315.1251699,1460,0,368.9166667,539.6978041,821.5035545,2.936220941,356054.4545,1608778.605,7558349,1,274654,27465.4,28738.1362,74189,43,7786790,707890.0,2280660.287,7583972,1,0,0,0,0,232,252,1.40427958,1.53194136,0,1460,268.125,440.9185385,194409.1576,0,0,1,1,0,0,0,1,1,279.7826087,182.5454545,368.9166667,0,0,0,0,0,0,11,2008,12,4427,8192,7856,6,20,274654.0,0.0,274654,274654,7558349.0,0.0,7558349,7558349
3205,443,6,13965324,6,8,685,3695,387,0,114.1666667,156.3578161,1460,0,461.875,652.749446,313.6339694,1.002483007,1074255.692,3827877.454,13800000,1,72215,14443.0,12505.05492,23869,369,13900000,1991767.571,5213185.399,13800000,1,0,0,0,0,132,172,0.429635575,0.572847433,0,1460,292.0,507.8444644,257906.0,0,0,1,1,0,0,0,1,1,312.8571429,114.1666667,461.875,0,0,0,0,0,0,6,685,8,3695,8192,7507,3,20,151260.0,0.0,151260,151260,13800000.0,0.0,13800000,13800000
3210,443,6,13912421,11,12,2017,4427,1078,0,183.3636364,315.1752759,1460,0,368.9166667,539.6978041,463.1832231,1.653198965,632382.7727,2927692.833,13700000,9,172114,17211.4,23007.09316,74936,44,13900000,1262818.273,4155939.871,13800000,32,0,0,0,0,232,252,0.790660375,0.862538591,0,1460,268.5,440.8583525,194356.087,0,0,1,1,0,0,0,1,1,280.173913,183.3636364,368.9166667,0,0,0,0,0,0,11,2017,12,4427,8192,8002,6,20,172114.0,0.0,172114,172114,13700000.0,0.0,13700000,13700000
3219,443,6,6893477,6,8,718,3695,388,0,119.6666667,160.8983116,1460,0,461.875,652.749446,640.1704104,2.030905449,530267.4615,1864900.362,6736540,0,73461,14692.2,12756.19766,24078,245,6869520,981360.0,2537971.415,6736540,0,0,0,0,0,132,172,0.870388049,1.160517399,0,1460,294.2,507.5331376,257589.8857,0,0,1,1,0,0,0,1,1,315.2142857,119.6666667,461.875,0,0,0,0,0,0,6,718,8,3695,8192,7474,3,20,156937.0,0.0,156937,156937,6736540.0,0.0,6736540,6736540
